<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.09	09:00:00	1.11123	1.11203	1.11110	1.11151	2188	0	3
2020.01.09	10:00:00	1.11152	1.11176	1.11051	1.11171	2597	0	3
2020.01.09	11:00:00	1.11170	1.11190	1.10984	1.10992	3546	0	3
2020.01.09	12:00:00	1.10991	1.11117	1.10965	1.11095	1989	0	3
2020.01.09	13:00:00	1.11096	1.11126	1.11034	1.11045	1607	0	3
2020.01.09	14:00:00	1.11046	1.11166	1.11033	1.11135	2135	0	3
2020.01.09	15:00:00	1.11135	1.11173	1.11057	1.11148	2431	0	3
2020.01.09	16:00:00	1.11148	1.11148	1.11037	1.11084	1909	0	3
2020.01.09	17:00:00	1.11084	1.11107	1.10923	1.11022	2906	0	3
2020.01.09	18:00:00	1.11021	1.11060	1.10936	1.11059	2169	0	3
2020.01.09	19:00:00	1.11059	1.11114	1.11037	1.11045	1269	0	3
2020.01.09	20:00:00	1.11046	1.11085	1.11033	1.11050	1437	0	3
2020.01.09	21:00:00	1.11051	1.11098	1.11049	1.11059	680	0	3
2020.01.09	22:00:00	1.11059	1.11072	1.11038	1.11062	733	0	3
2020.01.09	23:00:00	1.11062	1.11069	1.11034	1.11062	477	0	3
2020.01.10	00:00:00	1.11021	1.11065	1.11020	1.11064	432	0	3
2020.01.10	01:00:00	1.11064	1.11092	1.11061	1.11091	611	0	3
2020.01.10	02:00:00	1.11092	1.11093	1.11060	1.11069	926	0	3
2020.01.10	03:00:00	1.11070	1.11073	1.11020	1.11041	638	0	3
2020.01.10	04:00:00	1.11042	1.11082	1.11035	1.11080	643	0	3
2020.01.10	05:00:00	1.11080	1.11087	1.11069	1.11081	516	0	3
2020.01.10	06:00:00	1.11081	1.11110	1.11063	1.11074	471	0	3
2020.01.10	07:00:00	1.11075	1.11098	1.11069	1.11088	495	0	3
2020.01.10	08:00:00	1.11089	1.11100	1.11067	1.11090	605	0	3
2020.01.10	09:00:00	1.11090	1.11110	1.11042	1.11069	1240	0	3
2020.01.10	10:00:00	1.11068	1.11091	1.10931	1.10994	2156	0	3
2020.01.10	11:00:00	1.10994	1.10999	1.10910	1.10962	2248	0	3
2020.01.10	12:00:00	1.10962	1.10983	1.10900	1.10924	1720	0	3
2020.01.10	13:00:00	1.10923	1.10961	1.10850	1.10929	1578	0	3
2020.01.10	14:00:00	1.10928	1.10996	1.10917	1.10983	1202	0	3
2020.01.10	15:00:00	1.10982	1.11135	1.10897	1.10966	5048	0	3
2020.01.10	16:00:00	1.10966	1.11033	1.10861	1.11006	3975	0	3
2020.01.10	17:00:00	1.11006	1.11177	1.10982	1.11127	3364	0	3
2020.01.10	18:00:00	1.11127	1.11205	1.11110	1.11179	2123	0	3
2020.01.10	19:00:00	1.11180	1.11290	1.11179	1.11223	1676	0	3
2020.01.10	20:00:00	1.11222	1.11231	1.11183	1.11183	753	0	3
2020.01.10	21:00:00	1.11184	1.11231	1.11171	1.11218	818	0	3
2020.01.10	22:00:00	1.11219	1.11221	1.11193	1.11210	745	0	3
2020.01.10	23:00:00	1.11214	1.11223	1.11162	1.11164	478	0	3
2020.01.13	00:00:00	1.11166	1.11204	1.11122	1.11164	517	0	3
2020.01.13	01:00:00	1.11165	1.11182	1.11144	1.11160	534	0	3
2020.01.13	02:00:00	1.11161	1.11187	1.11158	1.11185	593	0	3
2020.01.13	03:00:00	1.11185	1.11213	1.11171	1.11212	540	0	3
2020.01.13	04:00:00	1.11211	1.11260	1.11199	1.11256	398	0	3
2020.01.13	05:00:00	1.11257	1.11297	1.11250	1.11291	715	0	3
2020.01.13	06:00:00	1.11291	1.11303	1.11271	1.11271	412	0	3
2020.01.13	07:00:00	1.11271	1.11317	1.11270	1.11296	623	0	3
2020.01.13	08:00:00	1.11295	1.11301	1.11249	1.11286	641	0	3
2020.01.13	09:00:00	1.11286	1.11300	1.11220	1.11225	1646	0	3
2020.01.13	10:00:00	1.11225	1.11296	1.11200	1.11280	2006	0	3
2020.01.13	11:00:00	1.11279	1.11360	1.11146	1.11150	3139	0	3
2020.01.13	12:00:00	1.11150	1.11195	1.11125	1.11166	1560	0	3
2020.01.13	13:00:00	1.11166	1.11240	1.11163	1.11203	1640	0	3
2020.01.13	14:00:00	1.11204	1.11261	1.11183	1.11245	1402	0	3
2020.01.13	15:00:00	1.11245	1.11283	1.11182	1.11186	1826	0	3
2020.01.13	16:00:00	1.11186	1.11266	1.11175	1.11239	2225	0	3
2020.01.13	17:00:00	1.11239	1.11380	1.11209	1.11330	2427	0	3
2020.01.13	18:00:00	1.11330	1.11468	1.11324	1.11371	2230	0	3
2020.01.13	19:00:00	1.11371	1.11417	1.11354	1.11397	1148	0	3
2020.01.13	20:00:00	1.11398	1.11447	1.11382	1.11395	953	0	3
2020.01.13	21:00:00	1.11395	1.11413	1.11375	1.11380	689	0	3
2020.01.13	22:00:00	1.11379	1.11385	1.11360	1.11374	792	0	3
2020.01.13	23:00:00	1.11375	1.11379	1.11329	1.11349	408	0	3
2020.01.14	00:00:00	1.11295	1.11391	1.11295	1.11350	646	0	4
2020.01.14	01:00:00	1.11351	1.11364	1.11332	1.11343	471	0	3
2020.01.14	02:00:00	1.11343	1.11421	1.11339	1.11383	1061	0	3
2020.01.14	03:00:00	1.11384	1.11408	1.11311	1.11370	1503	0	3
2020.01.14	04:00:00	1.11370	1.11385	1.11352	1.11371	776	0	3
2020.01.14	05:00:00	1.11372	1.11388	1.11353	1.11354	657	0	3
2020.01.14	06:00:00	1.11355	1.11380	1.11355	1.11364	559	0	3
2020.01.14	07:00:00	1.11365	1.11383	1.11359	1.11369	475	0	3
2020.01.14	08:00:00	1.11367	1.11444	1.11348	1.11444	1186	0	3
2020.01.14	09:00:00	1.11444	1.11444	1.11373	1.11424	1771	0	3
2020.01.14	10:00:00	1.11423	1.11440	1.11333	1.11351	2484	0	3
2020.01.14	11:00:00	1.11351	1.11355	1.11303	1.11313	1661	0	3
2020.01.14	12:00:00	1.11313	1.11352	1.11283	1.11338	1604	0	3
2020.01.14	13:00:00	1.11338	1.11344	1.11261	1.11302	2162	0	3
2020.01.14	14:00:00	1.11301	1.11302	1.11194	1.11206	2051	0	3
2020.01.14	15:00:00	1.11205	1.11207	1.11049	1.11101	3970	0	3
2020.01.14	16:00:00	1.11101	1.11233	1.11042	1.11216	3407	0	3
2020.01.14	17:00:00	1.11215	1.11232	1.11136	1.11221	2853	0	3
2020.01.14	18:00:00	1.11222	1.11303	1.11201	1.11294	1891	0	3
2020.01.14	19:00:00	1.11295	1.11327	1.11272	1.11310	1126	0	3
2020.01.14	20:00:00	1.11310	1.11347	1.11297	1.11313	1443	0	3
2020.01.14	21:00:00	1.11313	1.11329	1.11278	1.11279	999	0	3
2020.01.14	22:00:00	1.11279	1.11301	1.11269	1.11283	1096	0	3
2020.01.14	23:00:00	1.11282	1.11282	1.11244	1.11261	405	0	3
2020.01.15	00:00:00	1.11245	1.11272	1.11245	1.11260	401	0	5
2020.01.15	01:00:00	1.11260	1.11279	1.11259	1.11274	419	0	3
2020.01.15	02:00:00	1.11274	1.11307	1.11270	1.11294	632	0	3
2020.01.15	03:00:00	1.11294	1.11310	1.11272	1.11295	696	0	3
2020.01.15	04:00:00	1.11296	1.11310	1.11269	1.11290	635	0	3
2020.01.15	05:00:00	1.11290	1.11310	1.11280	1.11301	492	0	3
2020.01.15	06:00:00	1.11302	1.11337	1.11296	1.11331	619	0	3
2020.01.15	07:00:00	1.11330	1.11345	1.11316	1.11338	558	0	3
2020.01.15	08:00:00	1.11338	1.11364	1.11321	1.11354	772	0	3
2020.01.15	09:00:00	1.11354	1.11367	1.11270	1.11283	1282	0	3
2020.01.15	10:00:00	1.11283	1.11306	1.11183	1.11298	2049	0	3
2020.01.15	11:00:00	1.11298	1.11334	1.11256	1.11282	2193	0	3
2020.01.15	12:00:00	1.11281	1.11392	1.11249	1.11386	1489	0	3
2020.01.15	13:00:00	1.11386	1.11548	1.11378	1.11480	2967	0	3
2020.01.15	14:00:00	1.11480	1.11525	1.11395	1.11408	1791	0	3
2020.01.15	15:00:00	1.11409	1.11493	1.11400	1.11490	2429	0	3
2020.01.15	16:00:00	1.11490	1.11633	1.11485	1.11522	2870	0	3
2020.01.15	17:00:00	1.11523	1.11545	1.11431	1.11521	2641	0	3
2020.01.15	18:00:00	1.11521	1.11598	1.11496	1.11595	2035	0	3
2020.01.15	19:00:00	1.11595	1.11613	1.11561	1.11573	1491	0	3
2020.01.15	20:00:00	1.11573	1.11595	1.11496	1.11515	999	0	3
2020.01.15	21:00:00	1.11514	1.11539	1.11493	1.11503	892	0	3
2020.01.15	22:00:00	1.11503	1.11529	1.11480	1.11523	782	0	3
2020.01.15	23:00:00	1.11523	1.11524	1.11481	1.11494	482	0	3
2020.01.16	00:00:00	1.11491	1.11539	1.11488	1.11513	1289	0	6
2020.01.16	01:00:00	1.11512	1.11527	1.11498	1.11523	488	0	3
2020.01.16	02:00:00	1.11523	1.11580	1.11522	1.11547	1173	0	3
2020.01.16	03:00:00	1.11546	1.11552	1.11530	1.11535	796	0	3
2020.01.16	04:00:00	1.11536	1.11537	1.11506	1.11516	556	0	3
2020.01.16	05:00:00	1.11516	1.11548	1.11513	1.11527	424	0	3
2020.01.16	06:00:00	1.11526	1.11534	1.11506	1.11509	518	0	3
2020.01.16	07:00:00	1.11510	1.11525	1.11496	1.11497	481	0	3
2020.01.16	08:00:00	1.11497	1.11503	1.11444	1.11503	797	0	3
2020.01.16	09:00:00	1.11502	1.11527	1.11450	1.11475	1642	0	3
2020.01.16	10:00:00	1.11476	1.11636	1.11456	1.11562	2444	0	3
2020.01.16	11:00:00	1.11562	1.11592	1.11502	1.11532	2299	0	3
2020.01.16	12:00:00	1.11532	1.11632	1.11526	1.11572	1626	0	3
2020.01.16	13:00:00	1.11572	1.11606	1.11556	1.11588	1330	0	3
2020.01.16	14:00:00	1.11589	1.11725	1.11565	1.11647	2172	0	3
2020.01.16	15:00:00	1.11648	1.11697	1.11499	1.11513	3669	0	3
2020.01.16	16:00:00	1.11512	1.11602	1.11410	1.11413	3131	0	3
2020.01.16	17:00:00	1.11414	1.11468	1.11309	1.11406	4322	0	3
2020.01.16	18:00:00	1.11406	1.11423	1.11278	1.11302	2604	0	3
2020.01.16	19:00:00	1.11303	1.11359	1.11290	1.11345	1215	0	3
2020.01.16	20:00:00	1.11345	1.11360	1.11316	1.11346	897	0	3
2020.01.16	21:00:00	1.11345	1.11354	1.11324	1.11347	762	0	3
2020.01.16	22:00:00	1.11346	1.11379	1.11343	1.11377	853	0	3
2020.01.16	23:00:00	1.11377	1.11380	1.11341	1.11355	416	0	3
2020.01.17	00:00:00	1.11337	1.11372	1.11337	1.11368	1108	0	4
2020.01.17	01:00:00	1.11369	1.11376	1.11355	1.11368	479	0	3
2020.01.17	02:00:00	1.11369	1.11392	1.11350	1.11374	871	0	3
2020.01.17	03:00:00	1.11374	1.11389	1.11338	1.11369	777	0	3
2020.01.17	04:00:00	1.11368	1.11424	1.11361	1.11362	963	0	3
2020.01.17	05:00:00	1.11361	1.11378	1.11308	1.11308	674	0	3
2020.01.17	06:00:00	1.11308	1.11335	1.11308	1.11318	442	0	3
2020.01.17	07:00:00	1.11318	1.11376	1.11317	1.11364	617	0	3
2020.01.17	08:00:00	1.11364	1.11403	1.11346	1.11395	669	0	3
2020.01.17	09:00:00	1.11395	1.11411	1.11348	1.11362	1397	0	3
2020.01.17	10:00:00	1.11362	1.11395	1.11339	1.11355	1582	0	3
2020.01.17	11:00:00	1.11355	1.11375	1.11247	1.11274	2651	0	3
2020.01.17	12:00:00	1.11275	1.11281	1.11155	1.11159	2069	0	3
2020.01.17	13:00:00	1.11159	1.11159	1.11062	1.11123	2438	0	3
2020.01.17	14:00:00	1.11122	1.11146	1.11059	1.11097	1642	0	3
2020.01.17	15:00:00	1.11097	1.11119	1.10979	1.11003	3015	0	3
2020.01.17	16:00:00	1.11004	1.11061	1.10956	1.11004	2512	0	3
2020.01.17	17:00:00	1.11005	1.11029	1.10861	1.10937	2870	0	3
2020.01.17	18:00:00	1.10936	1.10960	1.10888	1.10916	1989	0	3
2020.01.17	19:00:00	1.10917	1.10949	1.10879	1.10910	1138	0	3
2020.01.17	20:00:00	1.10909	1.10942	1.10900	1.10924	953	0	3
2020.01.17	21:00:00	1.10924	1.10945	1.10904	1.10930	711	0	3
2020.01.17	22:00:00	1.10929	1.10932	1.10911	1.10926	551	0	3
2020.01.17	23:00:00	1.10923	1.10927	1.10880	1.10881	769	0	3
2020.01.20	00:00:00	1.10887	1.10926	1.10887	1.10901	1401	0	3
2020.01.20	01:00:00	1.10902	1.10945	1.10889	1.10944	495	0	3
2020.01.20	02:00:00	1.10944	1.10985	1.10924	1.10928	783	0	3
2020.01.20	03:00:00	1.10928	1.10977	1.10924	1.10961	749	0	3
2020.01.20	04:00:00	1.10961	1.10972	1.10948	1.10970	615	0	3
2020.01.20	05:00:00	1.10970	1.10988	1.10951	1.10957	480	0	3
2020.01.20	06:00:00	1.10957	1.10965	1.10938	1.10964	414	0	3
2020.01.20	07:00:00	1.10963	1.10987	1.10948	1.10978	492	0	3
2020.01.20	08:00:00	1.10978	1.11011	1.10974	1.11004	885	0	3
2020.01.20	09:00:00	1.11004	1.11023	1.10938	1.10943	1467	0	3
2020.01.20	10:00:00	1.10944	1.10971	1.10886	1.10889	1683	0	3
2020.01.20	11:00:00	1.10888	1.10912	1.10820	1.10895	2042	0	3
2020.01.20	12:00:00	1.10894	1.10904	1.10829	1.10839	1124	0	3
2020.01.20	13:00:00	1.10840	1.10882	1.10839	1.10855	947	0	3
2020.01.20	14:00:00	1.10856	1.10870	1.10827	1.10837	790	0	3
2020.01.20	15:00:00	1.10838	1.10855	1.10803	1.10834	1216	0	3
2020.01.20	16:00:00	1.10834	1.10845	1.10791	1.10819	1014	0	3
2020.01.20	17:00:00	1.10820	1.10850	1.10765	1.10827	1198	0	3
2020.01.20	18:00:00	1.10827	1.10859	1.10809	1.10838	1035	0	3
2020.01.20	19:00:00	1.10839	1.10867	1.10830	1.10833	545	0	3
2020.01.20	20:00:00	1.10833	1.10907	1.10822	1.10890	776	0	3
2020.01.20	21:00:00	1.10889	1.10918	1.10873	1.10917	965	0	3
2020.01.20	22:00:00	1.10916	1.10977	1.10912	1.10975	1500	0	3
2020.01.20	23:00:00	1.10973	1.10975	1.10934	1.10934	828	0	3
2020.01.21	00:00:00	1.10927	1.10977	1.10927	1.10966	319	0	4
2020.01.21	01:00:00	1.10966	1.10966	1.10932	1.10961	390	0	3
2020.01.21	02:00:00	1.10961	1.10966	1.10907	1.10923	663	0	3
2020.01.21	03:00:00	1.10922	1.10929	1.10886	1.10904	1023	0	3
2020.01.21	04:00:00	1.10904	1.10964	1.10904	1.10958	800	0	3
2020.01.21	05:00:00	1.10958	1.10986	1.10940	1.10971	711	0	3
2020.01.21	06:00:00	1.10972	1.10992	1.10945	1.10991	528	0	3
2020.01.21	07:00:00	1.10992	1.10992	1.10949	1.10951	406	0	3
2020.01.21	08:00:00	1.10952	1.10973	1.10937	1.10939	904	0	3
2020.01.21	09:00:00	1.10939	1.10967	1.10915	1.10921	1899	0	3
2020.01.21	10:00:00	1.10922	1.10961	1.10863	1.10903	2472	0	3
2020.01.21	11:00:00	1.10904	1.10934	1.10854	1.10903	1913	0	3
2020.01.21	12:00:00	1.10903	1.11099	1.10899	1.11036	2662	0	3
2020.01.21	13:00:00	1.11037	1.11099	1.11017	1.11053	1824	0	3
2020.01.21	14:00:00	1.11054	1.11092	1.10996	1.11079	1458	0	3
2020.01.21	15:00:00	1.11079	1.11179	1.11076	1.11135	2303	0	3
2020.01.21	16:00:00	1.11135	1.11137	1.11014	1.11029	2245	0	3
2020.01.21	17:00:00	1.11029	1.11037	1.10888	1.10976	2716	0	3
2020.01.21	18:00:00	1.10976	1.10998	1.10918	1.10957	1841	0	3
2020.01.21	19:00:00	1.10956	1.10962	1.10902	1.10916	952	0	3
2020.01.21	20:00:00	1.10917	1.10949	1.10894	1.10921	1381	0	3
2020.01.21	21:00:00	1.10922	1.10951	1.10914	1.10948	1123	0	3
2020.01.21	22:00:00	1.10948	1.10951	1.10871	1.10871	784	0	3
2020.01.21	23:00:00	1.10872	1.10880	1.10809	1.10817	675	0	3
2020.01.22	00:00:00	1.10810	1.10837	1.10810	1.10825	576	0	5
2020.01.22	01:00:00	1.10825	1.10854	1.10824	1.10850	608	0	3
2020.01.22	02:00:00	1.10849	1.10867	1.10821	1.10825	1060	0	3
2020.01.22	03:00:00	1.10825	1.10837	1.10775	1.10817	885	0	3
2020.01.22	04:00:00	1.10817	1.10822	1.10771	1.10803	965	0	3
2020.01.22	05:00:00	1.10802	1.10837	1.10797	1.10814	488	0	3
2020.01.22	06:00:00	1.10813	1.10829	1.10806	1.10823	284	0	3
2020.01.22	07:00:00	1.10823	1.10855	1.10820	1.10843	542	0	3
2020.01.22	08:00:00	1.10842	1.10861	1.10808	1.10827	864	0	3
2020.01.22	09:00:00	1.10828	1.10860	1.10750	1.10858	1860	0	3
2020.01.22	10:00:00	1.10858	1.10859	1.10748	1.10814	2287	0	3
2020.01.22	11:00:00	1.10814	1.10927	1.10780	1.10907	2014	0	3
2020.01.22	12:00:00	1.10907	1.10946	1.10857	1.10859	1553	0	3
2020.01.22	13:00:00	1.10859	1.10878	1.10779	1.10786	1843	0	3
2020.01.22	14:00:00	1.10786	1.10850	1.10770	1.10835	1800	0	3
2020.01.22	15:00:00	1.10835	1.10911	1.10822	1.10896	2087	0	3
2020.01.22	16:00:00	1.10897	1.10982	1.10724	1.10733	2768	0	3
2020.01.22	17:00:00	1.10731	1.10781	1.10700	1.10752	4009	0	3
2020.01.22	18:00:00	1.10751	1.10912	1.10747	1.10846	2878	0	3
2020.01.22	19:00:00	1.10846	1.10898	1.10837	1.10855	1079	0	3
2020.01.22	20:00:00	1.10856	1.10872	1.10838	1.10869	803	0	3
2020.01.22	21:00:00	1.10868	1.10933	1.10864	1.10917	1370	0	3
2020.01.22	22:00:00	1.10917	1.10929	1.10893	1.10925	972	0	3
2020.01.22	23:00:00	1.10924	1.10950	1.10911	1.10943	459	0	3
2020.01.23	00:00:00	1.10912	1.10943	1.10912	1.10930	497	0	5
2020.01.23	01:00:00	1.10929	1.10967	1.10926	1.10955	530	0	3
2020.01.23	02:00:00	1.10955	1.10995	1.10796	1.10871	1420	0	3
2020.01.23	03:00:00	1.10871	1.10897	1.10851	1.10892	1420	0	3
2020.01.23	04:00:00	1.10890	1.10912	1.10872	1.10893	722	0	3
2020.01.23	05:00:00	1.10892	1.10897	1.10822	1.10827	678	0	3
2020.01.23	06:00:00	1.10827	1.10856	1.10808	1.10851	698	0	3
2020.01.23	07:00:00	1.10852	1.10852	1.10823	1.10829	652	0	3
2020.01.23	08:00:00	1.10830	1.10851	1.10808	1.10850	859	0	3
2020.01.23	09:00:00	1.10850	1.10921	1.10850	1.10891	1732	0	3
2020.01.23	10:00:00	1.10891	1.10896	1.10820	1.10835	2510	0	3
2020.01.23	11:00:00	1.10836	1.10867	1.10789	1.10841	1977	0	3
2020.01.23	12:00:00	1.10842	1.10918	1.10820	1.10912	1562	0	3
2020.01.23	13:00:00	1.10912	1.10947	1.10873	1.10902	1398	0	3
2020.01.23	14:00:00	1.10902	1.10925	1.10843	1.10844	1421	0	3
2020.01.23	15:00:00	1.10844	1.11085	1.10801	1.10865	6215	0	3
2020.01.23	16:00:00	1.10866	1.10902	1.10596	1.10692	7531	0	3
2020.01.23	17:00:00	1.10692	1.10715	1.10402	1.10461	4893	0	3
2020.01.23	18:00:00	1.10460	1.10460	1.10361	1.10410	2997	0	3
2020.01.23	19:00:00	1.10410	1.10517	1.10397	1.10507	1684	0	3
2020.01.23	20:00:00	1.10508	1.10535	1.10484	1.10495	1344	0	3
2020.01.23	21:00:00	1.10494	1.10559	1.10480	1.10552	1020	0	3
2020.01.23	22:00:00	1.10551	1.10575	1.10545	1.10554	1126	0	3
2020.01.23	23:00:00	1.10553	1.10587	1.10553	1.10576	397	0	3
2020.01.24	00:00:00	1.10513	1.10569	1.10513	1.10554	651	0	5
2020.01.24	01:00:00	1.10554	1.10560	1.10536	1.10552	533	0	3
2020.01.24	02:00:00	1.10552	1.10554	1.10506	1.10527	746	0	3
2020.01.24	03:00:00	1.10527	1.10552	1.10518	1.10538	552	0	3
2020.01.24	04:00:00	1.10537	1.10538	1.10515	1.10527	554	0	3
2020.01.24	05:00:00	1.10528	1.10529	1.10495	1.10503	485	0	3
2020.01.24	06:00:00	1.10502	1.10516	1.10485	1.10485	390	0	3
2020.01.24	07:00:00	1.10486	1.10496	1.10462	1.10487	624	0	3
2020.01.24	08:00:00	1.10487	1.10507	1.10446	1.10503	739	0	3
2020.01.24	09:00:00	1.10503	1.10525	1.10425	1.10510	1593	0	3
2020.01.24	10:00:00	1.10509	1.10615	1.10444	1.10467	4625	0	3
2020.01.24	11:00:00	1.10467	1.10522	1.10336	1.10358	4061	0	3
2020.01.24	12:00:00	1.10358	1.10396	1.10315	1.10373	1866	0	3
2020.01.24	13:00:00	1.10373	1.10373	1.10281	1.10355	1780	0	3
2020.01.24	14:00:00	1.10355	1.10367	1.10261	1.10277	1171	0	3
2020.01.24	15:00:00	1.10277	1.10390	1.10271	1.10387	2073	0	3
2020.01.24	16:00:00	1.10388	1.10397	1.10287	1.10310	2649	0	3
2020.01.24	17:00:00	1.10310	1.10359	1.10227	1.10247	4229	0	3
2020.01.24	18:00:00	1.10248	1.10278	1.10196	1.10249	2150	0	3
2020.01.24	19:00:00	1.10250	1.10276	1.10219	1.10270	1369	0	3
2020.01.24	20:00:00	1.10271	1.10295	1.10260	1.10278	1291	0	3
2020.01.24	21:00:00	1.10278	1.10328	1.10272	1.10294	877	0	3
2020.01.24	22:00:00	1.10295	1.10301	1.10255	1.10276	1218	0	3
2020.01.24	23:00:00	1.10275	1.10294	1.10217	1.10268	1297	0	4
2020.01.27	00:00:00	1.10268	1.10321	1.10237	1.10304	2300	0	4
2020.01.27	01:00:00	1.10305	1.10340	1.10243	1.10243	3195	0	3
2020.01.27	02:00:00	1.10243	1.10347	1.10243	1.10319	1317	0	3
2020.01.27	03:00:00	1.10321	1.10345	1.10308	1.10336	583	0	3
2020.01.27	04:00:00	1.10336	1.10356	1.10287	1.10288	670	0	3
2020.01.27	05:00:00	1.10288	1.10301	1.10272	1.10280	435	0	3
2020.01.27	06:00:00	1.10281	1.10291	1.10272	1.10276	430	0	3
2020.01.27	07:00:00	1.10276	1.10309	1.10266	1.10307	286	0	3
2020.01.27	08:00:00	1.10308	1.10316	1.10260	1.10276	719	0	3
2020.01.27	09:00:00	1.10276	1.10374	1.10276	1.10344	1765	0	3
2020.01.27	10:00:00	1.10344	1.10374	1.10251	1.10270	2551	0	3
2020.01.27	11:00:00	1.10269	1.10274	1.10149	1.10207	4168	0	3
2020.01.27	12:00:00	1.10207	1.10291	1.10182	1.10280	1883	0	3
2020.01.27	13:00:00	1.10281	1.10288	1.10216	1.10245	1730	0	3
2020.01.27	14:00:00	1.10245	1.10257	1.10200	1.10231	1353	0	3
2020.01.27	15:00:00	1.10231	1.10315	1.10221	1.10271	1837	0	3
2020.01.27	16:00:00	1.10271	1.10320	1.10153	1.10173	3284	0	3
2020.01.27	17:00:00	1.10171	1.10234	1.10112	1.10124	2975	0	3
2020.01.27	18:00:00	1.10124	1.10219	1.10096	1.10188	2230	0	3
2020.01.27	19:00:00	1.10189	1.10192	1.10107	1.10151	1458	0	3
2020.01.27	20:00:00	1.10152	1.10155	1.10127	1.10140	1045	0	3
2020.01.27	21:00:00	1.10140	1.10174	1.10137	1.10162	849	0	3
2020.01.27	22:00:00	1.10162	1.10187	1.10155	1.10167	925	0	3
2020.01.27	23:00:00	1.10169	1.10202	1.10164	1.10191	544	0	3
2020.01.28	00:00:00	1.10172	1.10200	1.10162	1.10177	906	0	3
2020.01.28	01:00:00	1.10179	1.10203	1.10178	1.10192	717	0	3
2020.01.28	02:00:00	1.10192	1.10197	1.10170	1.10191	616	0	3
2020.01.28	03:00:00	1.10191	1.10251	1.10191	1.10198	847	0	3
2020.01.28	04:00:00	1.10198	1.10217	1.10176	1.10213	500	0	3
2020.01.28	05:00:00	1.10212	1.10218	1.10188	1.10212	356	0	3
2020.01.28	06:00:00	1.10211	1.10224	1.10201	1.10222	424	0	3
2020.01.28	07:00:00	1.10225	1.10230	1.10215	1.10216	432	0	3
2020.01.28	08:00:00	1.10217	1.10231	1.10180	1.10193	674	0	3
2020.01.28	09:00:00	1.10191	1.10191	1.10141	1.10166	1401	0	3
2020.01.28	10:00:00	1.10167	1.10234	1.10126	1.10193	2323	0	3
2020.01.28	11:00:00	1.10192	1.10215	1.10133	1.10166	3054	0	3
2020.01.28	12:00:00	1.10166	1.10224	1.10148	1.10191	1446	0	3
2020.01.28	13:00:00	1.10192	1.10194	1.10073	1.10105	1434	0	3
2020.01.28	14:00:00	1.10106	1.10107	1.10022	1.10065	2064	0	3
2020.01.28	15:00:00	1.10064	1.10095	1.10020	1.10053	2336	0	3
2020.01.28	16:00:00	1.10053	1.10064	1.09998	1.10039	2309	0	3
2020.01.28	17:00:00	1.10039	1.10056	1.09977	1.10000	2757	0	3
2020.01.28	18:00:00	1.10000	1.10105	1.09994	1.10073	1744	0	3
2020.01.28	19:00:00	1.10073	1.10106	1.10024	1.10089	1395	0	3
2020.01.28	20:00:00	1.10087	1.10143	1.10087	1.10122	1002	0	3
2020.01.28	21:00:00	1.10123	1.10173	1.10111	1.10165	877	0	3
2020.01.28	22:00:00	1.10166	1.10216	1.10166	1.10216	778	0	3
2020.01.28	23:00:00	1.10216	1.10228	1.10196	1.10214	704	0	3
2020.01.29	00:00:00	1.10219	1.10243	1.10177	1.10215	1053	0	3
2020.01.29	01:00:00	1.10216	1.10230	1.10206	1.10220	347	0	3
2020.01.29	02:00:00	1.10221	1.10275	1.10202	1.10226	1047	0	3
2020.01.29	03:00:00	1.10226	1.10227	1.10159	1.10165	826	0	3
2020.01.29	04:00:00	1.10164	1.10166	1.10148	1.10161	528	0	3
2020.01.29	05:00:00	1.10161	1.10169	1.10126	1.10139	532	0	3
2020.01.29	06:00:00	1.10139	1.10144	1.10124	1.10130	380	0	3
2020.01.29	07:00:00	1.10130	1.10155	1.10111	1.10146	338	0	3
2020.01.29	08:00:00	1.10148	1.10164	1.10143	1.10147	637	0	3
2020.01.29	09:00:00	1.10147	1.10149	1.10026	1.10055	1429	0	3
2020.01.29	10:00:00	1.10054	1.10075	1.09996	1.10021	2307	0	3
2020.01.29	11:00:00	1.10020	1.10056	1.09944	1.10020	2112	0	3
2020.01.29	12:00:00	1.10021	1.10040	1.09979	1.10013	1395	0	3
2020.01.29	13:00:00	1.10012	1.10022	1.09969	1.10014	1081	0	3
2020.01.29	14:00:00	1.10014	1.10032	1.09969	1.09977	1206	0	3
2020.01.29	15:00:00	1.09978	1.10009	1.09922	1.09924	1601	0	3
2020.01.29	16:00:00	1.09924	1.10027	1.09924	1.09959	2200	0	3
2020.01.29	17:00:00	1.09959	1.10097	1.09943	1.09990	3341	0	3
2020.01.29	18:00:00	1.09988	1.10049	1.09963	1.10036	1752	0	3
2020.01.29	19:00:00	1.10037	1.10060	1.09990	1.10048	875	0	3
2020.01.29	20:00:00	1.10048	1.10055	1.10009	1.10013	907	0	3
2020.01.29	21:00:00	1.10013	1.10207	1.09983	1.10201	2253	0	3
2020.01.29	22:00:00	1.10202	1.10206	1.10040	1.10067	1979	0	3
2020.01.29	23:00:00	1.10067	1.10098	1.10015	1.10098	543	0	3
2020.01.30	00:00:00	1.10066	1.10123	1.10065	1.10100	817	0	5
